Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed, Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
293,3/22/2020,6:00 PM,West Bengal,0,0,4,0,25766,,,,,20445
294,3/23/2020,6:00 PM,Andhra Pradesh,0,0,7,0,27978,,,,,22631
295,3/23/2020,6:00 PM,Bihar,0,1,2,0,30766,,,,,25363
296,3/23/2020,6:00 PM,Chhattisgarh,0,0,1,0,33217,,,,,27698
297,3/23/2020,6:00 PM,Delhi,5,1,29,0,35433,,,,,29863
298,3/23/2020,6:00 PM,Gujarat,0,1,29,0,37624,,,,,32012
299,3/23/2020,6:00 PM,Haryana,0,0,26,0,42285,,,,,36572
300,3/23/2020,6:00 PM,Himachal Pradesh,0,0,2,0,48845,,,,,43013
301,3/23/2020,6:00 PM,Karnataka,2,1,33,0,55595,,,,,49654
302,3/23/2020,6:00 PM,Kerala,3,0,67,0,60857,,,,,54778
303,3/23/2020,6:00 PM,Madhya Pradesh,0,0,6,0,67662,,,,,61339
304,3/23/2020,6:00 PM,Maharashtra,0,2,74,0,74019,,,,,67451
305,3/23/2020,6:00 PM,Odisha,0,0,2,0,78153,,,,,71275
306,3/23/2020,6:00 PM,Puducherry,0,0,1,0,83028,,,,,75675
307,3/23/2020,6:00 PM,Punjab,0,1,21,0,86910,,,,,78973
308,3/23/2020,6:00 PM,Rajasthan,3,0,28,0,89072,,,,,80901
309,3/23/2020,6:00 PM,Tamil Nadu,1,0,9,0,91833,,,,,83233
310,3/23/2020,6:00 PM,Telengana,1,0,32,0,94166,,,,,85201
311,3/23/2020,6:00 PM,Chandigarh,0,0,6,0,96093,,,,,86796
312,3/23/2020,6:00 PM,Jammu and Kashmir,0,0,4,0,97392,,,,,87865
313,3/23/2020,6:00 PM,Ladakh,0,0,13,0,99109,,,,,89290
314,3/23/2020,6:00 PM,Uttar Pradesh,9,0,31,0,100571,,,,,90454
315,3/23/2020,6:00 PM,Uttarakhand,0,0,3,0,101770,,,,,91394
316,3/23/2020,6:00 PM,West Bengal,0,0,7,0,102998,,,,,92417
317,3/24/2020,6:00 PM,Andhra Pradesh,0,0,8,0,104374,,,,,93493
318,3/24/2020,6:00 PM,Bihar,0,1,3,0,105090,,,,,94002
319,3/24/2020,6:00 PM,Chhattisgarh,0,0,1,0,105285,,,,,94125
320,3/24/2020,6:00 PM,Delhi,6,1,30,0,106250,,,,,94633
321,3/24/2020,6:00 PM,Gujarat,0,1,33,0,107018,,,,,95064
322,3/24/2020,6:00 PM,Haryana,11,0,28,0,107955,,,,,95500
323,3/24/2020,6:00 PM,Himachal Pradesh,0,1,3,0,109060,,,,,96229
324,3/24/2020,6:00 PM,Karnataka,3,1,37,0,110161,,,,,96970
325,3/24/2020,6:00 PM,Kerala,4,0,95,0,111168,,,,,97639
326,3/24/2020,6:00 PM,Madhya Pradesh,0,0,7,0,111285,,,,,97748
327,3/24/2020,6:00 PM,Maharashtra,0,2,89,0,112403,,,,,98439
328,3/24/2020,6:00 PM,Manipur,0,0,1,0,113019,,,,,98845
329,3/24/2020,6:00 PM,Odisha,0,0,2,0,113622,,,,,99218
330,3/24/2020,6:00 PM,Puducherry,0,0,1,0,114400,,,,,99602
331,3/24/2020,6:00 PM,Punjab,0,1,29,0,114498,,,,,99690
332,3/24/2020,6:00 PM,Rajasthan,3,0,32,0,115188,,,,,100058
333,3/24/2020,6:00 PM,Tamil Nadu,1,0,15,0,115188,,,,,100058
334,3/24/2020,6:00 PM,Telengana,1,0,35,0,115627,,,,,100492
335,3/24/2020,6:00 PM,Chandigarh,0,0,7,0,115911,,,,,100773
336,3/24/2020,6:00 PM,Jammu and Kashmir,0,0,4,0,116427,,,,,101277
337,3/24/2020,6:00 PM,Ladakh,0,0,13,0,117180,,,,,102027
338,3/24/2020,6:00 PM,Uttar Pradesh,11,0,33,0,117950,0,,,,102795
339,3/24/2020,6:00 PM,Uttarakhand,0,0,4,0,118761,0,,,,103605
340,3/24/2020,6:00 PM,West Bengal,0,1,9,0,119144,0,,,,103988
341,3/25/2020,6:00 PM,Andhra Pradesh,1,0,9,0,119595,0,,,,104439
342,3/25/2020,6:00 PM,Bihar,0,1,4,0,120282,0,,,,105124
343,3/25/2020,6:00 PM,Chhattisgarh,0,0,1,0,121091,0,,,,105933
344,3/25/2020,6:00 PM,Delhi,6,1,31,0,121709,0,,,,106548
345,3/25/2020,6:00 PM,Gujarat,0,1,38,0,122466,0,,,,107304
346,3/25/2020,6:00 PM,Haryana,11,0,28,0,123483,0,,,,108317
347,3/25/2020,6:00 PM,Himachal Pradesh,0,1,3,0,123725,0,,,,108559
348,3/25/2020,6:00 PM,Karnataka,3,1,41,0,124268,0,,,,109087
349,3/25/2020,6:00 PM,Kerala,4,0,109,0,125007,0,,,,109821
350,3/25/2020,6:00 PM,Madhya Pradesh,0,0,14,0,125514,0,,,,110323
351,3/25/2020,6:00 PM,Maharashtra,1,3,128,0,126200,0,,,,111001
352,3/25/2020,6:00 PM,Manipur,0,0,1,0,126713,0,,,,111506
353,3/25/2020,6:00 PM,Mizoram,0,0,1,0,127194,0,,,,111971
354,3/25/2020,6:00 PM,Odisha,0,0,2,0,127202,0,,,,111979
355,3/25/2020,6:00 PM,Puducherry,0,0,1,0,127759,0,,,,112507
356,3/25/2020,6:00 PM,Punjab,0,1,29,0,128195,0,,,,112917
357,3/25/2020,6:00 PM,Rajasthan,3,0,36,0,128498,0,,,,113207
358,3/25/2020,6:00 PM,Tamil Nadu,1,0,18,0,129402,0,,,,114098
359,3/25/2020,6:00 PM,Telengana,1,0,35,0,130173,0,,,,114850
360,3/25/2020,6:00 PM,Chandigarh,0,0,7,0,131060,0,,,,115708
361,3/25/2020,6:00 PM,Jammu and Kashmir,1,0,7,0,131063,0,,,,115711
362,3/25/2020,6:00 PM,Ladakh,0,0,13,0,132004,0,,,,116632
363,3/25/2020,6:00 PM,Uttar Pradesh,11,0,37,0,132939,0,,,,117545
364,3/25/2020,6:00 PM,Uttarakhand,0,0,4,0,133931,0,,,,118511
365,3/25/2020,6:00 PM,West Bengal,0,1,9,0,134897,0,,,,119448
366,3/26/2020,6:00 PM,Andaman and Nicobar Islands,0,0,1,0,135850,0,,,,120382
367,3/26/2020,6:00 PM,Andhra Pradesh,1,0,11,0,136707,0,,,,121201
368,3/26/2020,6:00 PM,Bihar,0,1,6,0,136708,0,,,,121202
369,3/26/2020,6:00 PM,Chandigarh,0,0,7,0,137495,0,,,,121964
370,3/26/2020,6:00 PM,Chhattisgarh,0,0,6,0,140296,0,,,,124729
371,3/26/2020,6:00 PM,Delhi,6,1,36,0,144234,0,,,,128630
372,3/26/2020,6:00 PM,Goa,0,0,3,0,149318,0,,,,133533
373,3/26/2020,6:00 PM,Gujarat,0,3,43,0,154100,0,,,,
374,3/26/2020,6:00 PM,Haryana,11,0,30,0,159630,0,,,,
375,3/26/2020,6:00 PM,Himachal Pradesh,0,1,3,0,161325,0,,,,
376,3/26/2020,6:00 PM,Jammu and Kashmir,1,0,13,0,165921,0,,,,
377,3/26/2020,6:00 PM,Karnataka,3,2,55,0,171590,0,,,,
378,3/26/2020,6:00 PM,Kerala,6,0,118,0,176293,0,,,,
379,3/26/2020,6:00 PM,Ladakh,0,0,13,0,178502,0,,,,
380,3/26/2020,6:00 PM,Madhya Pradesh,0,1,20,0,181221,0,,,,
381,3/26/2020,6:00 PM,Maharashtra,1,3,124,0,184103,0,,,,
382,3/26/2020,6:00 PM,Manipur,0,0,1,0,184515,0,,,,
383,3/26/2020,6:00 PM,Mizoram,0,0,1,0,189428,0,,,,
384,3/26/2020,6:00 PM,Odisha,0,0,2,0,196475,0,,,,
385,3/26/2020,6:00 PM,Puducherry,0,0,1,0,202865,0,,,,
386,3/26/2020,6:00 PM,Punjab,0,1,33,0,208594,0,,,,
387,3/26/2020,6:00 PM,Rajasthan,3,0,41,0,215725,0,,,,
388,3/26/2020,6:00 PM,Tamil Nadu,1,1,26,0,222583,0,,,,
389,3/26/2020,6:00 PM,Telengana,1,0,44,0,223059,0,,,,
390,3/26/2020,6:00 PM,Uttarakhand,0,0,5,0,230450,0,,,,
391,3/26/2020,6:00 PM,Uttar Pradesh,11,0,41,0,236645,0,,,,
392,3/26/2020,6:00 PM,West Bengal,0,1,10,0,246669,0,,,,
393,3/27/2020,10:00 AM,Andaman and Nicobar Islands,0,0,1,0,251147,0,,,,
394,3/27/2020,10:00 AM,Andhra Pradesh,1,0,12,0,254814,0,,,,
395,3/27/2020,10:00 AM,Bihar,0,1,6,0,257871,0,,,,
396,3/27/2020,10:00 AM,Chandigarh,0,0,7,0,258110,0,,,,
397,3/27/2020,10:00 AM,Chhattisgarh,0,0,6,0,261259,0,,,,
398,3/27/2020,10:00 AM,Delhi,6,1,36,0,265699,0,,,,
399,3/27/2020,10:00 AM,Goa,0,0,3,0,265754,0,,,,
400,3/27/2020,10:00 AM,Gujarat,0,3,43,0,270664,0,,,,
401,3/27/2020,10:00 AM,Haryana,11,0,30,0,275377,0,,,,
402,3/27/2020,10:00 AM,Himachal Pradesh,0,1,3,0,279195,0,,,,
403,3/27/2020,10:00 AM,Jammu and Kashmir,1,1,13,0,279839,0,,,,
404,3/27/2020,10:00 AM,Karnataka,3,2,55,0,282966,0,,,,
405,3/27/2020,10:00 AM,Kerala,11,0,137,0,286856,0,,,,
406,3/27/2020,10:00 AM,Ladakh,3,0,13,0,290801,0,,,,
407,3/27/2020,10:00 AM,Madhya Pradesh,0,1,20,0,294198,0,,,,
408,3/27/2020,10:00 AM,Maharashtra,15,4,130,0,296896,0,,,,
409,3/27/2020,10:00 AM,Manipur,0,0,1,0,298969,0,,,,
410,3/27/2020,10:00 AM,Mizoram,0,0,1,0,301367,0,,,,
411,3/27/2020,10:00 AM,Odisha,0,0,2,0,302726,0,,,,
412,3/27/2020,10:00 AM,Puducherry,0,0,1,0,304142,0,,,,
413,3/27/2020,10:00 AM,Punjab,0,1,33,0,305729,0,,,,
414,3/27/2020,10:00 AM,Rajasthan,3,0,41,0,307014,0,,,,
415,3/27/2020,10:00 AM,Tamil Nadu,1,1,29,0,308177,0,,,,
416,3/27/2020,10:00 AM,Telengana,1,0,45,0,309270,0,,,,
417,3/27/2020,10:00 AM,Uttarakhand,0,0,5,0,309349,0,,,,
418,3/27/2020,10:00 AM,Uttar Pradesh,11,0,41,0,310643,0,,,,
419,3/27/2020,10:00 AM,West Bengal,0,1,10,,,,,,,
420,3/28/2020,6:00 PM,Andhra Pradesh,1,0,14,,,,,,,
421,3/28/2020,6:00 PM,Andaman and Nicobar Islands,0,0,6,,,,,,,
422,3/28/2020,6:00 PM,Bihar,0,1,9,,,,,,,
423,3/28/2020,6:00 PM,Chandigarh,0,0,8,,,,,,,
424,3/28/2020,6:00 PM,Chhattisgarh,0,0,6,,,,,,,
425,3/28/2020,6:00 PM,Delhi,6,1,39,0,4216,,,,,4216
426,3/28/2020,6:00 PM,Goa,0,0,3,0,9251,,,,,9251
427,3/28/2020,6:00 PM,Gujarat,0,3,45,0,12234,,,,,12234
428,3/28/2020,6:00 PM,Haryana,12,0,33,0,25539,,,,,25539
429,3/28/2020,6:00 PM,Himachal Pradesh,0,1,3,135,35766,,,,,35901
430,3/28/2020,6:00 PM,Jammu and Kashmir,1,1,20,395,44645,,,,,45040
431,3/28/2020,6:00 PM,Karnataka,3,2,55,573,55124,,,,,55697
432,3/28/2020,6:00 PM,Kerala,11,0,176,947,69433,,,,,70380
433,3/28/2020,6:00 PM,Ladakh,3,0,13,1087,73134,,,,,74221
434,3/28/2020,6:00 PM,Madhya Pradesh,0,2,30,1984,87895,,,,,89879
435,3/28/2020,6:00 PM,Maharashtra,25,5,180,1995,88621,,,,,90616
436,3/28/2020,6:00 PM,Manipur,0,0,1,3166,104833,,,,,107999
437,3/28/2020,6:00 PM,Mizoram,0,0,1,4631,112912,,,,,117543
438,3/28/2020,6:00 PM,Odisha,0,0,3,5812,118835,,,,,124647
439,3/28/2020,6:00 PM,Puducherry,0,0,1,7925,125646,,,,,133571
440,3/28/2020,6:00 PM,Punjab,1,1,38,7925,125698,,,,,133623
441,3/28/2020,6:00 PM,Rajasthan,3,0,54,7925,125717,,,,,133642
442,3/28/2020,6:00 PM,Tamil Nadu,2,1,40,7925,125721,,,,,133646
443,3/28/2020,6:00 PM,Telengana,1,0,56,10893,150409,,,,,161302
444,3/28/2020,6:00 PM,Uttarakhand,0,0,5,13959,174745,,,,,188704
445,3/28/2020,6:00 PM,Uttar Pradesh,11,0,55,17464,201435,,,,,218899
446,3/28/2020,6:00 PM,West Bengal,0,1,15,20484,225454,,,,,245938
447,3/29/2020,7:30 PM,Andhra Pradesh,1,0,19,20627,228578,,,,,249205
448,3/29/2020,7:30 PM,Andaman and Nicobar Islands,0,0,9,23315,240273,,,,,263588
449,3/29/2020,7:30 PM,Bihar,0,1,11,26245,249409,,,,,275654
450,3/29/2020,7:30 PM,Chandigarh,0,0,8,29230,257171,,,,,286401
451,3/29/2020,7:30 PM,Chhattisgarh,0,0,7,31656,262918,,,,,294574
452,3/29/2020,7:30 PM,Delhi,6,2,49,33536,269495,,,,,303031
453,3/29/2020,7:30 PM,Goa,0,0,5,34633,278874,,,,,313507
454,3/29/2020,7:30 PM,Gujarat,1,5,58,34634,278875,,,,,313509
455,3/29/2020,7:30 PM,Haryana,17,0,33,35388,293653,,,,,329041
456,3/29/2020,7:30 PM,Himachal Pradesh,0,1,3,36414,307732,,,,,344146
457,3/29/2020,7:30 PM,Jammu and Kashmir,1,2,31,37477,327367,,,,,364844
458,3/29/2020,7:30 PM,Karnataka,5,3,76,38015,321770,,,,,359785
459,3/29/2020,7:30 PM,Kerala,15,1,182,39850,363429,,,,,403279
460,3/29/2020,7:30 PM,Ladakh,3,0,13,41060,372758,,,,,413818
461,3/29/2020,7:30 PM,Madhya Pradesh,0,2,30,41740,376894,,,,,418634
462,3/29/2020,7:30 PM,Maharashtra,25,6,186,43806,387983,,,,,431789
463,3/29/2020,7:30 PM,Manipur,0,0,1,47078,401412,,,,,448490
464,3/29/2020,7:30 PM,Mizoram,0,0,1,53659,423207,,,,,476866
465,3/29/2020,7:30 PM,Odisha,0,0,3,60574,449611,,,,,510185
466,3/29/2020,7:30 PM,Puducherry,0,0,1,65196,470759,,,,,535955
467,3/29/2020,7:30 PM,Punjab,1,1,38,65196,470759,,,,,535955
468,3/29/2020,7:30 PM,Rajasthan,3,0,55,65196,470759,,,,,535955
469,3/29/2020,7:30 PM,Tamil Nadu,4,1,49,65196,470759,,,,,535955
470,3/29/2020,7:30 PM,Telengana,1,1,66,67418,492151,,,,,559569
471,3/29/2020,7:30 PM,Uttarakhand,2,0,7,69578,508084,,,,,577662
472,3/29/2020,7:30 PM,Uttar Pradesh,11,0,65,71701,524623,,,,,596324
473,3/29/2020,7:30 PM,West Bengal,0,1,18,74476,545856,,,,,620332
474,3/30/2020,9:30 PM,Andhra Pradesh,1,0,23,78593,574465,,,,,653058
475,3/30/2020,9:30 PM,Andaman and Nicobar Islands,0,0,9,78617,574529,,,,,653146
476,3/30/2020,9:30 PM,Bihar,0,1,15,82883,606053,,,,,688936
477,3/30/2020,9:30 PM,Chandigarh,0,0,8,89539,650809,,,,,740389
478,3/30/2020,9:30 PM,Chhattisgarh,0,0,7,94900,686269,,,,,781210
479,3/30/2020,9:30 PM,Delhi,6,2,87,96712,692699,,,,,789453
480,3/30/2020,9:30 PM,Goa,0,0,5,103913,733876,,,,,837831
481,3/30/2020,9:30 PM,Gujarat,1,6,69,110778,770292,,,,,881112
482,3/30/2020,9:30 PM,Haryana,18,0,36,110902,770977,,,,,881921
483,3/30/2020,9:30 PM,Himachal Pradesh,0,1,3,122599,833260,,,,,955901
484,3/30/2020,9:30 PM,Jammu and Kashmir,2,2,48,145251,1088824,,,,,976078
485,3/30/2020,9:30 PM,Karnataka,5,3,83,170164,1210796,,,,,1112607
486,3/30/2020,9:30 PM,Kerala,19,1,202,186695,1285348,,,,,1194255
487,3/30/2020,9:30 PM,Ladakh,3,0,13,202942,1366189,,,,,1280956
488,3/30/2020,9:30 PM,Madhya Pradesh,0,3,47,223400,1457601,,,,,1381802
489,3/30/2020,9:30 PM,Maharashtra,25,8,198,226239,1463452,,,,,1389085
490,3/30/2020,9:30 PM,Manipur,0,0,1,244907,1558431,,,,,1494286
491,3/30/2020,9:30 PM,Mizoram,0,0,1,270231,1668931,,,,,1617797
492,3/30/2020,9:30 PM,Odisha,0,0,3,295142,1767191,,,,,1729748
493,3/30/2020,9:30 PM,Puducherry,0,0,1,325173,1886479,,,,,1864559
494,3/30/2020,9:30 PM,Punjab,1,1,38,349550,1971063,,,,,1960827
495,3/30/2020,9:30 PM,Rajasthan,3,0,59,377544,2073566,,,,,2078246
496,3/30/2020,9:30 PM,Tamil Nadu,4,1,67,378976,2082039,,,,,2086565
497,3/30/2020,9:30 PM,Telengana,1,1,71,397004,2130117,,,,,2149525
498,3/30/2020,9:30 PM,Uttarakhand,2,0,7,419605,2202164,,,,,2234331
499,3/30/2020,9:30 PM,Uttar Pradesh,11,0,82,448242,2276927,,,,,2328018
500,3/30/2020,9:30 PM,West Bengal,0,1,22,481315,2344406,,,,,2421043
501,3/30/2020,9:30 PM,Unassigned,0,0,46,505786,2392761,,,,,2487480
502,3/31/2020,8:30 PM,Andhra Pradesh,1,0,40,530038,2456799,,,,,2566814
503,3/31/2020,8:30 PM,Andaman and Nicobar Islands,0,0,10,546389,2501179,,,,,2621707
504,3/31/2020,8:30 PM,Bihar,0,1,15,567792,2575022,,,,,2706804
505,3/31/2020,8:30 PM,Chandigarh,0,0,13,584072,2623845,,,,,2764322
506,3/31/2020,8:30 PM,Chhattisgarh,0,0,8,619956,2732054,,,,,2890332
507,3/31/2020,8:30 PM,Delhi,6,2,97,652047,2844320,,,,,3020007
508,3/31/2020,8:30 PM,Goa,0,0,5,665935,2905171,,,,,3081066
509,3/31/2020,8:30 PM,Gujarat,3,6,73,688816,3114421,,,,,3281351
510,3/31/2020,8:30 PM,Haryana,21,0,40,716938,3175521,,,,,3362926
511,3/31/2020,8:30 PM,Himachal Pradesh,0,1,3,728993,3184676,,,,,3380423
512,3/31/2020,8:30 PM,Jammu and Kashmir,2,2,54,729750,3188769,,,,,3383754
513,3/31/2020,8:30 PM,Karnataka,5,3,83,925165,3633591,,,,,3973533
514,3/31/2020,8:30 PM,Kerala,19,1,234,939760,3657682,,,,,4003901
515,3/31/2020,8:30 PM,Ladakh,3,0,13,942285,3661437,,,,,4007469
516,3/31/2020,8:30 PM,Madhya Pradesh,0,3,47,944014,3663846,,,,,4009940
517,3/31/2020,8:30 PM,Maharashtra,39,9,216,944220,3668796,,,,,4013140
518,3/31/2020,8:30 PM,Manipur,0,0,1,947164,3809418,,,,,4140526
519,3/31/2020,8:30 PM,Mizoram,0,0,1,966614,3960741,,,,,4234572
520,3/31/2020,8:30 PM,Odisha,0,0,3,974969,3993480,,,,,4257182
521,3/31/2020,8:30 PM,Puducherry,0,0,1,1012178,4315708,,,,,4337021
522,3/31/2020,8:30 PM,Punjab,1,3,41,1028859,4525920,,,,,4464620
523,3/31/2020,8:30 PM,Rajasthan,3,0,74,1035362,4634505,,,,,4543318
524,3/31/2020,8:30 PM,Tamil Nadu,4,1,74,1035700,4642942,,,,,4547972
525,3/31/2020,8:30 PM,Telengana,1,1,79,1038678,4947405,,,,,4761686
526,3/31/2020,8:30 PM,Uttarakhand,2,0,7,1041050,5136643,,,,,4904030
527,3/31/2020,8:30 PM,Uttar Pradesh,14,0,101,1088044,5193905,,,,,4955046
528,3/31/2020,8:30 PM,West Bengal,0,2,26,1129406,5224435,,,,,4988411
529,3/31/2020,8:30 PM,Unassigned,0,0,38,1142028,5437006,,,,,5112011
530,4/1/2020,7:30 PM,Andhra Pradesh,1,0,83,1149672,5544625,,,,,5174960
531,4/1/2020,7:30 PM,Andaman and Nicobar Islands,0,0,10,1149985,5546340,,,,,5176393
532,4/1/2020,7:30 PM,Assam,0,0,1,1155229,5577538,,,,,5195851
533,4/1/2020,7:30 PM,Bihar,0,1,23,1157926,5590102,,,,,5204180
534,4/1/2020,7:30 PM,Chandigarh,0,0,16,1158649,5788576,,,,,5273196
535,4/1/2020,7:30 PM,Chhattisgarh,2,0,9,1159531,5980575,,,,,5345545
536,4/1/2020,7:30 PM,Delhi,6,2,152,1167687,6087532,,,,,5393064
537,4/1/2020,7:30 PM,Goa,0,0,5,1218670,6192130,,,,,5436592
538,4/1/2020,7:30 PM,Gujarat,5,6,82,1226065,6199627,,,,,5443382
539,4/1/2020,7:30 PM,Haryana,21,0,43,1227720,6200058,,,,,5443951
540,4/1/2020,7:30 PM,Himachal Pradesh,0,1,3,1231872,6232027,,,,,5450913
541,4/1/2020,7:30 PM,Jammu and Kashmir,2,2,62,1243390,6261004,,,,,5459958
542,4/1/2020,7:30 PM,Jharkhand,0,0,1,1249384,6302561,,,,,5470083
543,4/1/2020,7:30 PM,Karnataka,8,3,101,1254311,6316575,,,,,5474544
544,4/1/2020,7:30 PM,Kerala,23,2,241,1325533,6326394,,,,,5484714
545,4/1/2020,7:30 PM,Ladakh,3,0,13,1337057,6327299,,,,,5487757
546,4/1/2020,7:30 PM,Madhya Pradesh,0,3,66,1396931,6334323,,,,,5504954
547,4/1/2020,7:30 PM,Maharashtra,39,9,302,1459794,6339911,,,,,5518465
548,4/1/2020,7:30 PM,Manipur,0,0,1,1490064,6345340,,,,,5529872
549,4/1/2020,7:30 PM,Mizoram,0,0,1,1507305,6350937,,,,,5540108
550,4/1/2020,7:30 PM,Odisha,0,0,4,1535768,6357725,29,,,,5553124
551,4/1/2020,7:30 PM,Puducherry,1,0,3,1545271,6367023,62,,,,5564360
552,4/1/2020,7:30 PM,Punjab,1,3,42,1548415,6367870,62,,,,5565702
553,4/1/2020,7:30 PM,Rajasthan,3,0,93,1567091,6457526,70,,,,5657964
554,4/1/2020,7:30 PM,Tamil Nadu,6,1,234,1579033,6587190,90,,,,5791183
555,4/1/2020,7:30 PM,Telengana,1,3,96,1590535,6870841,122,,,,6077585
556,4/1/2020,7:30 PM,Uttarakhand,2,0,7,1602670,7438870,133,,,,6646298
557,4/1/2020,7:30 PM,Uttar Pradesh,14,2,103,1621548,7867704,144,,,,7076650
558,4/1/2020,7:30 PM,West Bengal,6,3,37,1703809,8052292,169,,,,7274735
559,4/2/2020,6:00 PM,Andhra Pradesh,1,1,86,1709033,8063722,169,,,,7288465
560,4/2/2020,6:00 PM,Andaman and Nicobar Islands,0,0,10,1747453,8121064,230,,,,7356423
561,4/2/2020,6:00 PM,Assam,0,0,5,1780292,8302843,280,,,,7553586
562,4/2/2020,6:00 PM,Bihar,0,1,24,1875260,8368274,308,,,,7696078
563,4/2/2020,6:00 PM,Chandigarh,0,0,16,1904457,8436346,498,,,,7786969
564,4/2/2020,6:00 PM,Chhattisgarh,2,0,9,1925318,8782234,858,,,,8141170
565,4/2/2020,6:00 PM,Delhi,8,4,219,1946325,8856083,1414,,,,8231348
566,4/2/2020,6:00 PM,Goa,0,0,5,1962928,8905629,1414,,,,8293652
567,4/2/2020,6:00 PM,Gujarat,8,7,87,2027977,8983724,1920,,,,8429887
568,4/2/2020,6:00 PM,Haryana,21,0,43,2048032,9009451,2512,,,,8472406
569,4/2/2020,6:00 PM,Himachal Pradesh,1,1,3,2056250,9175289,3264,,,,8637923
570,4/2/2020,6:00 PM,Jammu and Kashmir,2,2,62,2059722,9432881,3837,,,,8891341
571,4/2/2020,6:00 PM,Jharkhand,0,0,1,2066460,9626017,3892,,,,9085932
572,4/2/2020,6:00 PM,Karnataka,9,3,110,2070695,9802056,4378,,,,9257127
573,4/2/2020,6:00 PM,Kerala,25,2,265,2106717,9847536,4378,,,,9335665
574,4/2/2020,6:00 PM,Ladakh,3,0,13,2182013,10132783,4591,,,,9683451
575,4/2/2020,6:00 PM,Madhya Pradesh,0,6,99,2202178,10199373,4816,,,,9765707
576,4/2/2020,6:00 PM,Maharashtra,42,13,335,2211640,10223252,5007,,,,9795862
577,4/2/2020,6:00 PM,Manipur,0,0,1,2217933,10239256,5512,,,,9817124
578,4/2/2020,6:00 PM,Mizoram,0,0,1,2225556,10256380,5530,,,,9838546
579,4/2/2020,6:00 PM,Odisha,0,0,4,2233171,10264507,5555,,,,9850955
580,4/2/2020,6:00 PM,Puducherry,1,0,3,2263984,11671021,5555,,,,11201229
581,4/2/2020,6:00 PM,Punjab,1,4,46,2272590,11732994,5579,,,,11265333
582,4/2/2020,6:00 PM,Rajasthan,3,0,108,2283021,11769342,5799,,,,11306134
583,4/2/2020,6:00 PM,Tamil Nadu,6,1,234,2295497,11790373,6084,,,,11331864
584,4/2/2020,6:00 PM,Telengana,1,3,107,2329622,12068278,6410,,,,11586263
585,4/2/2020,6:00 PM,Uttarakhand,2,0,7,2348492,12170245,6910,,,,
586,4/2/2020,6:00 PM,Uttar Pradesh,14,2,113,2360798,12458694,8054,,,,
587,4/2/2020,6:00 PM,West Bengal,6,3,53,2363290,12497455,8054,,,,
588,4/3/2020,6:00 PM,Andhra Pradesh,1,1,132,2372589,12713087,9003,,,,
589,4/3/2020,6:00 PM,Andaman and Nicobar Islands,0,0,10,2392509,12986450,10090,,,,
590,4/3/2020,6:00 PM,Arunachal Pradesh,0,0,1,2511828,13179682,11844,,,,
591,4/3/2020,6:00 PM,Assam,0,0,16,2558873,13413668,12782,,,,
592,4/3/2020,6:00 PM,Bihar,0,1,29,2597212,13721089,13295,,,,
593,4/3/2020,6:00 PM,Chandigarh,0,0,18,2629715,13797338,14229,,,,
594,4/3/2020,6:00 PM,Chhattisgarh,3,0,9,2641650,13803886,14286,,,,
595,4/3/2020,6:00 PM,Delhi,8,4,219,2733739,13832995,15389,,,,
596,4/3/2020,6:00 PM,Goa,0,0,6,2771300,13846543,16081,,,,
597,4/3/2020,6:00 PM,Gujarat,10,8,95,2791299,13868759,16731,,,,
598,4/3/2020,6:00 PM,Haryana,24,0,49,2814587,13882291,19033,,,,
599,4/3/2020,6:00 PM,Himachal Pradesh,1,1,6,2841589,13890216,20845,,,,
600,4/3/2020,6:00 PM,Jammu and Kashmir,3,2,75,2859090,14064529,22098,,,,
601,4/3/2020,6:00 PM,Jharkhand,0,0,2,2862244,14169951,22111,,,,
602,4/3/2020,6:00 PM,Karnataka,10,3,124,2874587,14459530,23283,,,,
603,4/3/2020,6:00 PM,Kerala,27,2,286,2882909,14682543,24025,,,,
604,4/3/2020,6:00 PM,Ladakh,3,0,14,2910973,15104391,24726,,,,
605,4/3/2020,6:00 PM,Madhya Pradesh,0,6,104,2917718,15185783,26639,,,,
606,4/3/2020,6:00 PM,Maharashtra,42,16,335,2922862,15440430,28493,,,,
607,4/3/2020,6:00 PM,Manipur,0,0,2,2930765,15664487,30476,,,,
608,4/3/2020,6:00 PM,Mizoram,0,0,1,2933756,15684647,30648,,,,
609,4/3/2020,6:00 PM,Odisha,0,0,5,2950045,15816136,31786,,,,
610,4/3/2020,6:00 PM,Puducherry,1,0,5,2985593,16018000,32645,,,,
611,4/3/2020,6:00 PM,Punjab,1,5,48,2995978,16125111,33728,,,,
612,4/3/2020,6:00 PM,Rajasthan,3,0,167,3033199,16257222,34396,,,,
613,4/3/2020,6:00 PM,Tamil Nadu,6,1,309,3090009,16348427,35079,,,,
614,4/3/2020,6:00 PM,Telengana,1,7,158,3122068,16407455,36066,,,,
615,4/3/2020,6:00 PM,Uttarakhand,2,0,10,3124806,16409878,36202,,,,
616,4/3/2020,6:00 PM,Uttar Pradesh,14,2,172,3161871,17554815,36826,,,,
